mediaID,mediaComments,sequenceID,eventID,deploymentID,scientificName,confidence,classifiedBy,deploymentTags,true_species,pred_species
99c1aaf6-d151-445f-9ef8-5dfe0038cc59,sequenceID:d3b7b0ff-33ee-4746-acaa-10788d4153c2,d3b7b0ff-33ee-4746-acaa-10788d4153c2,d3b7b0ff-33ee-4746-acaa-10788d4153c2,35ccaddd-e045-44f0-a0ed-fd07d9fe60b7,,0.0,,Blank,blank,nan
352f769c-c873-454d-8385-fbc6f6d4ebb2,sequenceID:ed8adb9b-1e39-4c11-b2c5-e4224ff9bff7,ed8adb9b-1e39-4c11-b2c5-e4224ff9bff7,ed8adb9b-1e39-4c11-b2c5-e4224ff9bff7,35ccaddd-e045-44f0-a0ed-fd07d9fe60b7,,0.0,,Blank,blank,nan
fcd6ac7e-df96-4034-88d0-8db3657cdc66,sequenceID:3bcf7f3a-8a40-4835-b358-69df5cd6cc54,3bcf7f3a-8a40-4835-b358-69df5cd6cc54,3bcf7f3a-8a40-4835-b358-69df5cd6cc54,35ccaddd-e045-44f0-a0ed-fd07d9fe60b7,,0.0,,Blank,blank,nan
ccfcce42-6278-4b19-8657-b888a3aec6ac,sequenceID:73b50bf1-1e36-4261-bd2e-921111fd33b3,73b50bf1-1e36-4261-bd2e-921111fd33b3,73b50bf1-1e36-4261-bd2e-921111fd33b3,35ccaddd-e045-44f0-a0ed-fd07d9fe60b7,,0.0,,Blank,blank,nan
6668efe7-5f83-43f9-a6e6-1fba16a0002e,sequenceID:48323496-5201-4c16-9112-af37fc398416,48323496-5201-4c16-9112-af37fc398416,48323496-5201-4c16-9112-af37fc398416,35ccaddd-e045-44f0-a0ed-fd07d9fe60b7,,0.5,Speciesnet V4.0,Blank,blank,nan
dfbc13b5-4ba0-49ad-b161-fc3059a3bcce,sequenceID:c7127255-10c6-4309-9381-b5b802211ba5,c7127255-10c6-4309-9381-b5b802211ba5,c7127255-10c6-4309-9381-b5b802211ba5,35ccaddd-e045-44f0-a0ed-fd07d9fe60b7,,0.0,,Blank,blank,nan
dbc11139-4828-4677-b2ac-9fc834a2653b,sequenceID:76c66787-283c-42a5-9f80-4d695d4eaf90,76c66787-283c-42a5-9f80-4d695d4eaf90,76c66787-283c-42a5-9f80-4d695d4eaf90,35ccaddd-e045-44f0-a0ed-fd07d9fe60b7,,0.0,,Blank,blank,nan
e82ea083-df55-4915-8ae5-968edee7baa1,sequenceID:028fdcbb-ec08-459e-8a39-934cdc69b61c,028fdcbb-ec08-459e-8a39-934cdc69b61c,028fdcbb-ec08-459e-8a39-934cdc69b61c,35ccaddd-e045-44f0-a0ed-fd07d9fe60b7,,0.5,Speciesnet V4.0,Blank,blank,nan
b4ffce77-bd1a-4c10-aef4-d84d4e66d480,sequenceID:e7693219-1392-490b-bea5-dbe052f7a5ec,e7693219-1392-490b-bea5-dbe052f7a5ec,e7693219-1392-490b-bea5-dbe052f7a5ec,35ccaddd-e045-44f0-a0ed-fd07d9fe60b7,,0.0,,Blank,blank,nan
e0a1b0e7-73c7-43b3-af4b-e66e19a01dfe,sequenceID:e552240d-70a8-45a0-a15a-450071bf404c,e552240d-70a8-45a0-a15a-450071bf404c,e552240d-70a8-45a0-a15a-450071bf404c,35ccaddd-e045-44f0-a0ed-fd07d9fe60b7,,0.5,Speciesnet V4.0,Blank,blank,nan
5e33f7a9-baa0-4d71-b6e0-10c72f577c11,sequenceID:cdf32dff-2e22-4216-b0cf-1be10e3ef5a1,cdf32dff-2e22-4216-b0cf-1be10e3ef5a1,cdf32dff-2e22-4216-b0cf-1be10e3ef5a1,35ccaddd-e045-44f0-a0ed-fd07d9fe60b7,,0.0,,Blank,blank,nan
703aa7c7-b5c7-4ed4-8128-d3dc51d8a9a0,sequenceID:69fe7fea-02ac-4daa-9445-64d58681ad44,69fe7fea-02ac-4daa-9445-64d58681ad44,69fe7fea-02ac-4daa-9445-64d58681ad44,35ccaddd-e045-44f0-a0ed-fd07d9fe60b7,,0.5,Speciesnet V4.0,Blank,blank,nan
a0fcf823-4064-4f78-8d78-c30a299288e4,sequenceID:7a6c9b4b-2dab-4b2a-ad99-4d4b6a871e4f,7a6c9b4b-2dab-4b2a-ad99-4d4b6a871e4f,7a6c9b4b-2dab-4b2a-ad99-4d4b6a871e4f,35ccaddd-e045-44f0-a0ed-fd07d9fe60b7,,0.0,,Blank,blank,nan
b6521210-ed69-49d7-8aff-4b5f3421eaba,sequenceID:1255c6b2-dac4-44e1-847f-cec15632192d,1255c6b2-dac4-44e1-847f-cec15632192d,1255c6b2-dac4-44e1-847f-cec15632192d,35ccaddd-e045-44f0-a0ed-fd07d9fe60b7,,0.5,Speciesnet V4.0,Blank,blank,nan
095c3557-fdf9-4057-a196-d124852188ce,sequenceID:cb3e7b95-8bb8-48bf-a94a-c75e1b99f657,cb3e7b95-8bb8-48bf-a94a-c75e1b99f657,cb3e7b95-8bb8-48bf-a94a-c75e1b99f657,35ccaddd-e045-44f0-a0ed-fd07d9fe60b7,,0.0,,Blank,blank,nan
262926e6-2739-4284-8066-0f44afb5b945,sequenceID:ab45397d-11c6-4a8b-8fc6-44a2f72d84ef,ab45397d-11c6-4a8b-8fc6-44a2f72d84ef,ab45397d-11c6-4a8b-8fc6-44a2f72d84ef,35ccaddd-e045-44f0-a0ed-fd07d9fe60b7,,0.5,Speciesnet V4.0,Blank,blank,nan
92f8a1a0-391f-44e6-b419-2bac48a97c93,sequenceID:9c588d9a-c348-4ff4-a76a-fd557d0bdb71,9c588d9a-c348-4ff4-a76a-fd557d0bdb71,9c588d9a-c348-4ff4-a76a-fd557d0bdb71,35ccaddd-e045-44f0-a0ed-fd07d9fe60b7,,0.5,Speciesnet V4.0,Blank,blank,nan
08efbe24-5ca9-45d1-b9d4-f65787e80528,sequenceID:22ce03e2-00a2-4589-add9-1ce3e0f54be0,22ce03e2-00a2-4589-add9-1ce3e0f54be0,22ce03e2-00a2-4589-add9-1ce3e0f54be0,35ccaddd-e045-44f0-a0ed-fd07d9fe60b7,,0.0,,Blank,blank,nan
4d23a7be-0587-4a8c-8a10-46586e390be5,sequenceID:48dbcc04-0b26-4931-bfde-83855e9b751b,48dbcc04-0b26-4931-bfde-83855e9b751b,48dbcc04-0b26-4931-bfde-83855e9b751b,35ccaddd-e045-44f0-a0ed-fd07d9fe60b7,,0.5,Speciesnet V4.0,Blank,blank,nan
38df9075-cfb6-4809-af8a-38463257a088,sequenceID:dfaddb8a-e36c-4f00-b512-a5b2fddacbd9,dfaddb8a-e36c-4f00-b512-a5b2fddacbd9,dfaddb8a-e36c-4f00-b512-a5b2fddacbd9,35ccaddd-e045-44f0-a0ed-fd07d9fe60b7,,0.5,Speciesnet V4.0,Blank,blank,nan
94aff43e-8f7a-4b3f-902c-4d2388690ad4,sequenceID:7e6b7d15-20ce-448a-9753-db7177310575,7e6b7d15-20ce-448a-9753-db7177310575,7e6b7d15-20ce-448a-9753-db7177310575,35ccaddd-e045-44f0-a0ed-fd07d9fe60b7,,0.0,,Blank,blank,nan
14a561e2-1779-464c-a914-751fb3284de6,sequenceID:1afa520a-6db6-4251-a55e-a0031af9193a,1afa520a-6db6-4251-a55e-a0031af9193a,1afa520a-6db6-4251-a55e-a0031af9193a,35ccaddd-e045-44f0-a0ed-fd07d9fe60b7,,0.5,Speciesnet V4.0,Blank,blank,nan
34296e15-e08c-4e02-8b81-776517c0b30f,sequenceID:b188ec43-afa5-4194-9d6e-35dfef12ce7c,b188ec43-afa5-4194-9d6e-35dfef12ce7c,b188ec43-afa5-4194-9d6e-35dfef12ce7c,35ccaddd-e045-44f0-a0ed-fd07d9fe60b7,,0.0,,Blank,blank,nan
e6ad2251-cd66-4588-bd02-2d4873123f73,sequenceID:256486e1-d5fb-4d9d-b2df-2fda302df50d,256486e1-d5fb-4d9d-b2df-2fda302df50d,256486e1-d5fb-4d9d-b2df-2fda302df50d,35ccaddd-e045-44f0-a0ed-fd07d9fe60b7,,0.0,,Blank,blank,nan
0e6bcff6-7df0-442e-bdd0-2ea3fc0e102f,sequenceID:490f6058-41cf-43c8-9656-84b51406023f,490f6058-41cf-43c8-9656-84b51406023f,490f6058-41cf-43c8-9656-84b51406023f,35ccaddd-e045-44f0-a0ed-fd07d9fe60b7,,0.5,Speciesnet V4.0,Blank,blank,nan
894bfaed-0158-4c03-a002-b0dd14c656e4,sequenceID:7625d69e-c780-4ac6-9fae-9897d5fcd117,7625d69e-c780-4ac6-9fae-9897d5fcd117,7625d69e-c780-4ac6-9fae-9897d5fcd117,35ccaddd-e045-44f0-a0ed-fd07d9fe60b7,,0.5,Speciesnet V4.0,Blank,blank,nan
8906fb40-5f5f-44e0-a0c2-5ff1ac0e6459,sequenceID:e58368e8-ad30-4657-ad0e-559d66fc953d,e58368e8-ad30-4657-ad0e-559d66fc953d,e58368e8-ad30-4657-ad0e-559d66fc953d,35ccaddd-e045-44f0-a0ed-fd07d9fe60b7,,0.0,,Blank,blank,nan
67f84211-2dbd-4122-b36b-f4c8066ad7f6,sequenceID:59d2a8b9-8043-4555-9194-b8b3509e8b16,59d2a8b9-8043-4555-9194-b8b3509e8b16,59d2a8b9-8043-4555-9194-b8b3509e8b16,35ccaddd-e045-44f0-a0ed-fd07d9fe60b7,,0.5,Speciesnet V4.0,Blank,blank,nan
7183ed1c-ee18-4f59-88fc-e1f20176b52e,sequenceID:60a4cfb3-ddfc-4885-9936-e6bf5c1c85c7,60a4cfb3-ddfc-4885-9936-e6bf5c1c85c7,60a4cfb3-ddfc-4885-9936-e6bf5c1c85c7,35ccaddd-e045-44f0-a0ed-fd07d9fe60b7,,0.5,Speciesnet V4.0,Blank,blank,nan
1640b389-898a-4d02-bdbd-9bf4f1113023,sequenceID:f15fdd52-b628-4c98-aac2-7532c5d3fb73,f15fdd52-b628-4c98-aac2-7532c5d3fb73,f15fdd52-b628-4c98-aac2-7532c5d3fb73,35ccaddd-e045-44f0-a0ed-fd07d9fe60b7,,0.5,Speciesnet V4.0,Blank,blank,nan
e3dbe3ba-2c8c-4d0b-8101-568606e26391,sequenceID:fe917cd7-f169-495a-b4c9-1de736d29175,fe917cd7-f169-495a-b4c9-1de736d29175,fe917cd7-f169-495a-b4c9-1de736d29175,35ccaddd-e045-44f0-a0ed-fd07d9fe60b7,,0.5,Speciesnet V4.0,Blank,blank,nan
b36f6ced-d181-4154-ab92-07d2df6c6f64,sequenceID:6d3ae656-10e8-4a7d-b5ce-62ceabfc78aa,6d3ae656-10e8-4a7d-b5ce-62ceabfc78aa,6d3ae656-10e8-4a7d-b5ce-62ceabfc78aa,35ccaddd-e045-44f0-a0ed-fd07d9fe60b7,,0.5,Speciesnet V4.0,Blank,blank,nan
3a8c8eec-0d56-4eac-8b93-a7efaffee8b2,sequenceID:98d85cb6-f332-425e-89b8-bc198a3711ff,98d85cb6-f332-425e-89b8-bc198a3711ff,98d85cb6-f332-425e-89b8-bc198a3711ff,35ccaddd-e045-44f0-a0ed-fd07d9fe60b7,,0.5,Speciesnet V4.0,Blank,blank,nan
cd336653-e026-4140-930f-a14853220e96,sequenceID:c21a4197-b394-480d-9238-a56db2b2805a,c21a4197-b394-480d-9238-a56db2b2805a,c21a4197-b394-480d-9238-a56db2b2805a,35ccaddd-e045-44f0-a0ed-fd07d9fe60b7,,0.5,Speciesnet V4.0,Blank,blank,nan
81ce6368-2025-4541-984c-fa97b0cc45bb,sequenceID:e0f29a5f-6426-433c-8404-61e98b8a2f2a,e0f29a5f-6426-433c-8404-61e98b8a2f2a,e0f29a5f-6426-433c-8404-61e98b8a2f2a,35ccaddd-e045-44f0-a0ed-fd07d9fe60b7,,0.5,Speciesnet V4.0,Blank,blank,nan
a994fbe7-d404-4312-9623-be8f8ac972bd,sequenceID:59dede52-e6de-4b68-b8d3-4888bddfb236,59dede52-e6de-4b68-b8d3-4888bddfb236,59dede52-e6de-4b68-b8d3-4888bddfb236,35ccaddd-e045-44f0-a0ed-fd07d9fe60b7,,0.5,Speciesnet V4.0,Blank,blank,nan
e508e3da-c35c-4445-a325-3633cc833f35,sequenceID:de693d60-cf42-4cf4-ae2f-9897336e8c46,de693d60-cf42-4cf4-ae2f-9897336e8c46,de693d60-cf42-4cf4-ae2f-9897336e8c46,35ccaddd-e045-44f0-a0ed-fd07d9fe60b7,,0.5,Speciesnet V4.0,Blank,blank,nan
cc75e0e7-a7d4-49e8-9465-1ffee881dbcc,sequenceID:5bef749c-a382-4204-a87c-0b296dcca000,5bef749c-a382-4204-a87c-0b296dcca000,5bef749c-a382-4204-a87c-0b296dcca000,35ccaddd-e045-44f0-a0ed-fd07d9fe60b7,,0.5,Speciesnet V4.0,Blank,blank,nan
2d09c507-fb26-4588-ad4b-7dd4f629b09c,sequenceID:a35903d0-362d-4827-8cad-e8e1bb337244,a35903d0-362d-4827-8cad-e8e1bb337244,a35903d0-362d-4827-8cad-e8e1bb337244,35ccaddd-e045-44f0-a0ed-fd07d9fe60b7,,0.5,Speciesnet V4.0,Blank,blank,nan
dbe6b79c-1d3f-4e0b-988e-b11b221c5de5,sequenceID:4603de33-b565-4880-9fda-8b137d5ad0fc,4603de33-b565-4880-9fda-8b137d5ad0fc,4603de33-b565-4880-9fda-8b137d5ad0fc,35ccaddd-e045-44f0-a0ed-fd07d9fe60b7,,0.5,Speciesnet V4.0,Blank,blank,nan
695bd7e0-3143-4466-b439-bdcef077994d,sequenceID:a79aaa94-a383-452b-ad51-d0c547add6e0,a79aaa94-a383-452b-ad51-d0c547add6e0,a79aaa94-a383-452b-ad51-d0c547add6e0,35ccaddd-e045-44f0-a0ed-fd07d9fe60b7,,0.5,Speciesnet V4.0,Blank,blank,nan
d32cc380-3041-46b5-ae5d-d7beb40c51d2,sequenceID:8cb761e3-b61d-42eb-a2f9-41d05704800a,8cb761e3-b61d-42eb-a2f9-41d05704800a,8cb761e3-b61d-42eb-a2f9-41d05704800a,35ccaddd-e045-44f0-a0ed-fd07d9fe60b7,,0.5,Speciesnet V4.0,Blank,blank,nan
5e9e18b2-d5bf-4f3e-b70f-f946c3f9831c,sequenceID:12f36add-19e5-4048-a54b-1de4b2a53849,12f36add-19e5-4048-a54b-1de4b2a53849,12f36add-19e5-4048-a54b-1de4b2a53849,35ccaddd-e045-44f0-a0ed-fd07d9fe60b7,,0.5,Speciesnet V4.0,Blank,blank,nan
5e47b89d-b869-491e-a564-90f642608e96,sequenceID:e4245603-d9c3-425f-9d09-67591fa9a030,e4245603-d9c3-425f-9d09-67591fa9a030,e4245603-d9c3-425f-9d09-67591fa9a030,35ccaddd-e045-44f0-a0ed-fd07d9fe60b7,,0.5,Speciesnet V4.0,Blank,blank,nan
9b8eaa46-3faa-4f3c-9a0b-9f3270f78c82,sequenceID:8a211eaf-f098-4e79-b1ec-685306834f49,8a211eaf-f098-4e79-b1ec-685306834f49,8a211eaf-f098-4e79-b1ec-685306834f49,35ccaddd-e045-44f0-a0ed-fd07d9fe60b7,,0.5,Speciesnet V4.0,Blank,blank,nan
a0cb9b9d-ea88-4508-a92b-86eac0446079,sequenceID:3322c6b3-9b2c-484f-802c-0c290db52825,3322c6b3-9b2c-484f-802c-0c290db52825,3322c6b3-9b2c-484f-802c-0c290db52825,35ccaddd-e045-44f0-a0ed-fd07d9fe60b7,,0.5,Speciesnet V4.0,Blank,blank,nan
7385515c-a4b4-453c-ac1b-1fe8de2e9d1d,sequenceID:acb1d365-b540-4599-bbc4-7f589eba4b7a,acb1d365-b540-4599-bbc4-7f589eba4b7a,acb1d365-b540-4599-bbc4-7f589eba4b7a,35ccaddd-e045-44f0-a0ed-fd07d9fe60b7,,0.5,Speciesnet V4.0,Blank,blank,nan
5bc0c06a-4ec6-45c8-a8bc-2b7a398241da,sequenceID:f5d17a76-fad4-43ed-811d-a1c4e6b9f23f,f5d17a76-fad4-43ed-811d-a1c4e6b9f23f,f5d17a76-fad4-43ed-811d-a1c4e6b9f23f,35ccaddd-e045-44f0-a0ed-fd07d9fe60b7,,0.0,,Blank,blank,nan
2608309d-066f-4139-afb4-26bee53013df,sequenceID:6d0804f7-d563-497b-8089-f17526f56c7d,6d0804f7-d563-497b-8089-f17526f56c7d,6d0804f7-d563-497b-8089-f17526f56c7d,35ccaddd-e045-44f0-a0ed-fd07d9fe60b7,,0.5,Speciesnet V4.0,Blank,blank,nan
3955b48b-966b-4987-8dbb-3a4f49e09fe7,sequenceID:e48346f2-0e71-4426-ae95-044f06ace25a,e48346f2-0e71-4426-ae95-044f06ace25a,e48346f2-0e71-4426-ae95-044f06ace25a,35ccaddd-e045-44f0-a0ed-fd07d9fe60b7,,0.5,Speciesnet V4.0,Blank,blank,nan
51174d07-effb-4c07-80cf-e71cc3327820,sequenceID:9e098437-e0de-4d5f-979c-98dd4b3f7e55,9e098437-e0de-4d5f-979c-98dd4b3f7e55,9e098437-e0de-4d5f-979c-98dd4b3f7e55,35ccaddd-e045-44f0-a0ed-fd07d9fe60b7,,0.5,Speciesnet V4.0,Blank,blank,nan
dddf7281-ee69-40db-9517-cbcb570d9261,sequenceID:7c108f8f-54db-4d84-b7c1-fd933db3e53e,7c108f8f-54db-4d84-b7c1-fd933db3e53e,7c108f8f-54db-4d84-b7c1-fd933db3e53e,35ccaddd-e045-44f0-a0ed-fd07d9fe60b7,,0.5,Speciesnet V4.0,Blank,blank,nan
93a78517-33b6-4017-bfef-d89a0497490a,sequenceID:58bfd632-0455-4b26-8886-805bf38c3c21,58bfd632-0455-4b26-8886-805bf38c3c21,58bfd632-0455-4b26-8886-805bf38c3c21,35ccaddd-e045-44f0-a0ed-fd07d9fe60b7,,0.5,Speciesnet V4.0,Blank,blank,nan
16df7307-b14b-4305-8c3e-43dd4b037a36,sequenceID:2c4f67b0-ad11-46f6-b81d-aa6f22cf9d6e,2c4f67b0-ad11-46f6-b81d-aa6f22cf9d6e,2c4f67b0-ad11-46f6-b81d-aa6f22cf9d6e,35ccaddd-e045-44f0-a0ed-fd07d9fe60b7,,0.5,Speciesnet V4.0,Blank,blank,nan
f2715c48-2915-4db3-bf80-cc5641c01e2f,sequenceID:13ea0ec9-b450-4f91-b92e-2db05fc2e034,13ea0ec9-b450-4f91-b92e-2db05fc2e034,13ea0ec9-b450-4f91-b92e-2db05fc2e034,35ccaddd-e045-44f0-a0ed-fd07d9fe60b7,,0.0,,Blank,blank,nan
49f0507d-3165-4d2c-8452-2df181b7ea1a,sequenceID:6a7a471c-cc8b-459f-ab02-d1e6e61722f8,6a7a471c-cc8b-459f-ab02-d1e6e61722f8,6a7a471c-cc8b-459f-ab02-d1e6e61722f8,35ccaddd-e045-44f0-a0ed-fd07d9fe60b7,,0.0,,Blank,blank,nan
8c1bd2d3-2e31-486f-a027-2ea87b5e99dd,sequenceID:995404c2-d694-4bab-9e8e-816ec8d73233,995404c2-d694-4bab-9e8e-816ec8d73233,995404c2-d694-4bab-9e8e-816ec8d73233,35ccaddd-e045-44f0-a0ed-fd07d9fe60b7,,0.5,Speciesnet V4.0,Blank,blank,nan
decd4a38-16e3-49a3-a37e-3aed7b18faba,sequenceID:aeb4a786-abd7-4df4-8c66-6474f0d4faea,aeb4a786-abd7-4df4-8c66-6474f0d4faea,aeb4a786-abd7-4df4-8c66-6474f0d4faea,35ccaddd-e045-44f0-a0ed-fd07d9fe60b7,,0.5,Speciesnet V4.0,Blank,blank,nan
588302f3-72b7-49f3-b8e7-934238a62c92,sequenceID:b2520c2f-313b-45fe-b200-3d6ecb50ad00,b2520c2f-313b-45fe-b200-3d6ecb50ad00,b2520c2f-313b-45fe-b200-3d6ecb50ad00,35ccaddd-e045-44f0-a0ed-fd07d9fe60b7,,0.5,Speciesnet V4.0,Blank,blank,nan
f6507273-b491-45b5-a88f-58d4cfabfe2d,sequenceID:ae4024cc-c472-4172-9cdc-baaa2b8e28c3,ae4024cc-c472-4172-9cdc-baaa2b8e28c3,ae4024cc-c472-4172-9cdc-baaa2b8e28c3,35ccaddd-e045-44f0-a0ed-fd07d9fe60b7,,0.5,Speciesnet V4.0,Blank,blank,nan
ab8f52f5-db20-4bce-be9a-038a259f0d70,sequenceID:df18cf24-fc87-4c6f-8352-b08bdaf0122a,df18cf24-fc87-4c6f-8352-b08bdaf0122a,df18cf24-fc87-4c6f-8352-b08bdaf0122a,35ccaddd-e045-44f0-a0ed-fd07d9fe60b7,,0.5,Speciesnet V4.0,Blank,blank,nan
eb54ddb6-0557-4210-8726-6277e9c39957,sequenceID:e159485e-b86a-49da-8230-a00a0b722354,e159485e-b86a-49da-8230-a00a0b722354,e159485e-b86a-49da-8230-a00a0b722354,35ccaddd-e045-44f0-a0ed-fd07d9fe60b7,,0.5,Speciesnet V4.0,Blank,blank,nan
15be93eb-1ce7-4a7a-8048-b2423fcb9f5e,sequenceID:db139960-a618-4a67-93ef-5c88be9abf61,db139960-a618-4a67-93ef-5c88be9abf61,db139960-a618-4a67-93ef-5c88be9abf61,35ccaddd-e045-44f0-a0ed-fd07d9fe60b7,,0.5,Speciesnet V4.0,Blank,blank,nan
47b80c28-db3f-44f6-9f1d-752d8628ea94,sequenceID:073db022-6a02-4b66-ad7e-2383b0a5936a,073db022-6a02-4b66-ad7e-2383b0a5936a,073db022-6a02-4b66-ad7e-2383b0a5936a,35ccaddd-e045-44f0-a0ed-fd07d9fe60b7,,0.0,,Blank,blank,nan
e25e2b8c-1b8e-4c7f-8f51-1531a13197de,sequenceID:8e33ecf7-28d9-48de-818c-9b021e8402ee,8e33ecf7-28d9-48de-818c-9b021e8402ee,8e33ecf7-28d9-48de-818c-9b021e8402ee,35ccaddd-e045-44f0-a0ed-fd07d9fe60b7,,0.5,Speciesnet V4.0,Blank,blank,nan
15eb2f28-bebe-4de7-b55d-13295f54b3e4,sequenceID:0ba49bb4-f29f-4d46-806c-b7913c9fb7c5,0ba49bb4-f29f-4d46-806c-b7913c9fb7c5,0ba49bb4-f29f-4d46-806c-b7913c9fb7c5,35ccaddd-e045-44f0-a0ed-fd07d9fe60b7,,0.0,,Blank,blank,nan
f056701c-59ac-4f61-ac07-55a9aaf7b01b,sequenceID:2affb91a-8e9e-4247-886f-2f7d8353a01b,2affb91a-8e9e-4247-886f-2f7d8353a01b,2affb91a-8e9e-4247-886f-2f7d8353a01b,35ccaddd-e045-44f0-a0ed-fd07d9fe60b7,,0.5,Speciesnet V4.0,Blank,blank,nan
09c8a07b-d3f7-4095-9164-9d294f53706a,sequenceID:90959082-cf10-4352-8cbc-0cf0c7439a71,90959082-cf10-4352-8cbc-0cf0c7439a71,90959082-cf10-4352-8cbc-0cf0c7439a71,35ccaddd-e045-44f0-a0ed-fd07d9fe60b7,,0.5,Speciesnet V4.0,Blank,blank,nan
73a6a131-bacc-4f2b-91d8-a91f6f6d2aee,sequenceID:389d3406-6d4d-44d5-bed3-24e2676da42d,389d3406-6d4d-44d5-bed3-24e2676da42d,389d3406-6d4d-44d5-bed3-24e2676da42d,35ccaddd-e045-44f0-a0ed-fd07d9fe60b7,,0.5,Speciesnet V4.0,Blank,blank,nan
8f772c54-9963-4110-be61-495ef22be6c0,sequenceID:82b10de3-98a2-4abc-b3c5-d70961789230,82b10de3-98a2-4abc-b3c5-d70961789230,82b10de3-98a2-4abc-b3c5-d70961789230,35ccaddd-e045-44f0-a0ed-fd07d9fe60b7,,0.5,Speciesnet V4.0,Blank,blank,nan
73d6d57a-d6ee-4dd2-8c1c-7ef1e1eab4e0,sequenceID:0df57abb-c531-4548-8c42-10f403f3835b,0df57abb-c531-4548-8c42-10f403f3835b,0df57abb-c531-4548-8c42-10f403f3835b,35ccaddd-e045-44f0-a0ed-fd07d9fe60b7,,0.5,Speciesnet V4.0,Blank,blank,nan
7c668261-b3cc-4869-abe6-49e91b3cb841,sequenceID:20674835-e06f-4cb9-b96a-4a2cf3a04acf,20674835-e06f-4cb9-b96a-4a2cf3a04acf,20674835-e06f-4cb9-b96a-4a2cf3a04acf,35ccaddd-e045-44f0-a0ed-fd07d9fe60b7,,0.5,Speciesnet V4.0,Blank,blank,nan
ce74bb8a-1c78-4cf9-b6e9-a9c028d71b67,sequenceID:9f8ca0a9-aff1-4733-a447-90ce2b17209b,9f8ca0a9-aff1-4733-a447-90ce2b17209b,9f8ca0a9-aff1-4733-a447-90ce2b17209b,35ccaddd-e045-44f0-a0ed-fd07d9fe60b7,,0.5,Speciesnet V4.0,Blank,blank,nan
a9a90873-2e78-4c93-9158-b2ad8c55d793,sequenceID:cbe2445f-57e3-4fb6-ad99-be907ba6d83a,cbe2445f-57e3-4fb6-ad99-be907ba6d83a,cbe2445f-57e3-4fb6-ad99-be907ba6d83a,35ccaddd-e045-44f0-a0ed-fd07d9fe60b7,,0.0,,Blank,blank,nan
dbbdb07a-0260-49a4-aa3b-0aea88856dca,sequenceID:b853cb8b-786d-418f-beda-fc9c19debf05,b853cb8b-786d-418f-beda-fc9c19debf05,b853cb8b-786d-418f-beda-fc9c19debf05,35ccaddd-e045-44f0-a0ed-fd07d9fe60b7,,0.5,Speciesnet V4.0,Blank,blank,nan
f358f65a-6349-43a4-ae91-7f268236270a,sequenceID:b9cccc3c-3dd1-4914-b448-1d6cb311c40d,b9cccc3c-3dd1-4914-b448-1d6cb311c40d,b9cccc3c-3dd1-4914-b448-1d6cb311c40d,35ccaddd-e045-44f0-a0ed-fd07d9fe60b7,,0.5,Speciesnet V4.0,Blank,blank,nan
dc907926-6780-4a7b-8f52-84b5276623d4,sequenceID:5fe7e583-84fc-4892-af31-421e869e5f71,5fe7e583-84fc-4892-af31-421e869e5f71,5fe7e583-84fc-4892-af31-421e869e5f71,35ccaddd-e045-44f0-a0ed-fd07d9fe60b7,,0.5,Speciesnet V4.0,Blank,blank,nan
0b77aafa-87b1-4b45-b73a-555392153b74,sequenceID:ff7a8a69-3282-4874-aabb-f50a5b04ec42,ff7a8a69-3282-4874-aabb-f50a5b04ec42,ff7a8a69-3282-4874-aabb-f50a5b04ec42,35ccaddd-e045-44f0-a0ed-fd07d9fe60b7,,0.5,Speciesnet V4.0,Blank,blank,nan
02896d29-7ab2-46a3-a8f4-2d93e7a4211d,sequenceID:c1204246-e7a5-4121-975a-cbee9043cfa7,c1204246-e7a5-4121-975a-cbee9043cfa7,c1204246-e7a5-4121-975a-cbee9043cfa7,35ccaddd-e045-44f0-a0ed-fd07d9fe60b7,,0.0,,Blank,blank,nan
d0d0b5ee-bc19-486e-b9dd-c9fda0a51d6d,sequenceID:bc84746e-a89f-45e7-b918-7874ce3a9471,bc84746e-a89f-45e7-b918-7874ce3a9471,bc84746e-a89f-45e7-b918-7874ce3a9471,35ccaddd-e045-44f0-a0ed-fd07d9fe60b7,,0.5,Speciesnet V4.0,Blank,blank,nan
799bc5dc-c5fd-454c-94a1-815179f8d11f,sequenceID:739e061d-ecbe-4e1a-945e-461016ee05f1,739e061d-ecbe-4e1a-945e-461016ee05f1,739e061d-ecbe-4e1a-945e-461016ee05f1,35ccaddd-e045-44f0-a0ed-fd07d9fe60b7,,0.5,Speciesnet V4.0,Blank,blank,nan
4f2845bd-2a5a-445a-af08-31fcfb5acba4,sequenceID:875b1e2d-4d32-40c4-b7f5-5e4812bcb8f6,875b1e2d-4d32-40c4-b7f5-5e4812bcb8f6,875b1e2d-4d32-40c4-b7f5-5e4812bcb8f6,35ccaddd-e045-44f0-a0ed-fd07d9fe60b7,,0.0,,Blank,blank,nan
e567ed05-ba28-4811-b4d4-b85075d8c16d,sequenceID:55ba4206-1b50-43e4-8ace-07e1c2a0843a,55ba4206-1b50-43e4-8ace-07e1c2a0843a,55ba4206-1b50-43e4-8ace-07e1c2a0843a,35ccaddd-e045-44f0-a0ed-fd07d9fe60b7,,0.0,,Blank,blank,nan
