mediaID,mediaComments,sequenceID,eventID,deploymentID,observationType,scientificName,confidence,classifiedBy,deploymentTags,true_species,pred_species
7711b4eb-31b2-4792-8c9a-5b022ec51864,sequenceID:7ac7fc2b-ed6a-4ce4-b166-efbed4d15c71,7ac7fc2b-ed6a-4ce4-b166-efbed4d15c71,7ac7fc2b-ed6a-4ce4-b166-efbed4d15c71,0f460ab2-bd64-472c-b1bd-a91393d823d0,unclassified,Unclassified,0.95,addaxai VIC,Dromaius novaehollandiae,dromaius novaehollandiae,unclassified
ecf01727-3354-4a9e-a4ba-81759fdaebed,sequenceID:4349d23c-a1d6-480f-9cdc-fc3b3c8c5cf8,4349d23c-a1d6-480f-9cdc-fc3b3c8c5cf8,4349d23c-a1d6-480f-9cdc-fc3b3c8c5cf8,0f460ab2-bd64-472c-b1bd-a91393d823d0,unclassified,Unclassified,0.79,addaxai VIC,Dromaius novaehollandiae,dromaius novaehollandiae,unclassified
1017e19e-16b7-43f9-992b-a45d1eadc98f,sequenceID:348e4c82-2e39-4bb8-afa6-771f7e7b9f21,348e4c82-2e39-4bb8-afa6-771f7e7b9f21,348e4c82-2e39-4bb8-afa6-771f7e7b9f21,0f460ab2-bd64-472c-b1bd-a91393d823d0,animal,Ovis aries,0.66,addaxai VIC,Dromaius novaehollandiae,dromaius novaehollandiae,ovis aries
f18d8f64-e308-4aac-b7de-c87e619065c7,sequenceID:a5ca2710-ef30-48f4-8f49-22d2e0f76413,a5ca2710-ef30-48f4-8f49-22d2e0f76413,a5ca2710-ef30-48f4-8f49-22d2e0f76413,0f460ab2-bd64-472c-b1bd-a91393d823d0,unclassified,Unclassified,0.96,addaxai VIC,Dromaius novaehollandiae,dromaius novaehollandiae,unclassified
97dd9299-21d4-4456-a05e-08574dcfabd6,sequenceID:5fb775da-0ffe-41f4-b273-e2bedffe3dc8,5fb775da-0ffe-41f4-b273-e2bedffe3dc8,5fb775da-0ffe-41f4-b273-e2bedffe3dc8,0f460ab2-bd64-472c-b1bd-a91393d823d0,unclassified,Unclassified,0.9,addaxai VIC,Dromaius novaehollandiae,dromaius novaehollandiae,unclassified
20bbbbb8-d2c2-411a-abc6-16a453718c54,sequenceID:9dcae7e3-6342-470a-a0f3-ba47e125f49e,9dcae7e3-6342-470a-a0f3-ba47e125f49e,9dcae7e3-6342-470a-a0f3-ba47e125f49e,0f460ab2-bd64-472c-b1bd-a91393d823d0,unclassified,Unclassified,0.93,addaxai VIC,Dromaius novaehollandiae,dromaius novaehollandiae,unclassified
94de7b91-14e4-4021-98b3-99bda8e0e0b1,sequenceID:242d1037-0915-4f11-9a51-511de08acd7e,242d1037-0915-4f11-9a51-511de08acd7e,242d1037-0915-4f11-9a51-511de08acd7e,0f460ab2-bd64-472c-b1bd-a91393d823d0,unclassified,Unclassified,0.89,addaxai VIC,Dromaius novaehollandiae,dromaius novaehollandiae,unclassified
6d9da97f-f23d-4255-b6b8-108b7c6ad1ec,sequenceID:d848d6de-6ddf-4c32-9a4e-414872b4e9f4,d848d6de-6ddf-4c32-9a4e-414872b4e9f4,d848d6de-6ddf-4c32-9a4e-414872b4e9f4,0f460ab2-bd64-472c-b1bd-a91393d823d0,unclassified,Unclassified,0.95,addaxai VIC,Dromaius novaehollandiae,dromaius novaehollandiae,unclassified
9a71aafa-9521-4779-a227-26b223519e5d,sequenceID:4803d2f1-7c1f-4a8a-9ab0-092b5631750d,4803d2f1-7c1f-4a8a-9ab0-092b5631750d,4803d2f1-7c1f-4a8a-9ab0-092b5631750d,0f460ab2-bd64-472c-b1bd-a91393d823d0,unclassified,Unclassified,0.0,,Dromaius novaehollandiae,dromaius novaehollandiae,unclassified
cc2a4bcd-bd68-4487-a48c-8d0b80070561,sequenceID:b57ed550-2b66-4657-89b0-e819c54147a4,b57ed550-2b66-4657-89b0-e819c54147a4,b57ed550-2b66-4657-89b0-e819c54147a4,0f460ab2-bd64-472c-b1bd-a91393d823d0,unclassified,Unclassified,0.91,addaxai VIC,Dromaius novaehollandiae,dromaius novaehollandiae,unclassified
e6ed2ac2-928f-43f4-9e87-59aa68772b69,sequenceID:194ed582-205a-4159-a67c-e00b606525dc,194ed582-205a-4159-a67c-e00b606525dc,194ed582-205a-4159-a67c-e00b606525dc,0f460ab2-bd64-472c-b1bd-a91393d823d0,unclassified,Unclassified,0.96,addaxai VIC,Dromaius novaehollandiae,dromaius novaehollandiae,unclassified
79ed6993-9c26-4c60-8884-a658b7c108a5,sequenceID:2967aea9-b1e6-4963-af7c-1927d6215674,2967aea9-b1e6-4963-af7c-1927d6215674,2967aea9-b1e6-4963-af7c-1927d6215674,0f460ab2-bd64-472c-b1bd-a91393d823d0,blank,Blank,0.5,addaxai VIC,Dromaius novaehollandiae,dromaius novaehollandiae,blank
4ffa9703-6144-4c9a-be63-28ac23c6404c,sequenceID:c0e72203-4dff-4b90-bcf3-8e6903ce97e7,c0e72203-4dff-4b90-bcf3-8e6903ce97e7,c0e72203-4dff-4b90-bcf3-8e6903ce97e7,0f460ab2-bd64-472c-b1bd-a91393d823d0,unclassified,Unclassified,0.92,addaxai VIC,Dromaius novaehollandiae,dromaius novaehollandiae,unclassified
045f607a-7cd7-4d36-bd9e-63fbdf3ba8b4,sequenceID:cb5bbcd3-3238-44a8-aed2-f469ba28db9a,cb5bbcd3-3238-44a8-aed2-f469ba28db9a,cb5bbcd3-3238-44a8-aed2-f469ba28db9a,0f460ab2-bd64-472c-b1bd-a91393d823d0,unclassified,Unclassified,0.92,addaxai VIC,Dromaius novaehollandiae,dromaius novaehollandiae,unclassified
3904cea8-0139-4aa5-889f-ea725f84f216,sequenceID:c78efc48-b676-4ed0-b303-8b5e0d75cd00,c78efc48-b676-4ed0-b303-8b5e0d75cd00,c78efc48-b676-4ed0-b303-8b5e0d75cd00,0f460ab2-bd64-472c-b1bd-a91393d823d0,unclassified,Unclassified,0.0,,Dromaius novaehollandiae,dromaius novaehollandiae,unclassified
182ecc7a-1113-4c40-850c-c9ad5ed17b2d,sequenceID:25affc4c-f7f8-4d4b-b008-9d2a08679d6d,25affc4c-f7f8-4d4b-b008-9d2a08679d6d,25affc4c-f7f8-4d4b-b008-9d2a08679d6d,10ba46b5-5bbf-46dd-944f-894a05cdb357,unclassified,Unclassified,0.93,addaxai VIC,Blank,blank,unclassified
43870406-5e50-4743-88d6-54d1f5b0a42f,sequenceID:31905a90-81a5-44e0-9da5-096bf629d85a,31905a90-81a5-44e0-9da5-096bf629d85a,31905a90-81a5-44e0-9da5-096bf629d85a,10ba46b5-5bbf-46dd-944f-894a05cdb357,unclassified,Unclassified,0.94,addaxai VIC,Blank,blank,unclassified
5e40d8a9-335a-41c8-9075-5ebf929c21ab,sequenceID:f0aca51b-7120-407a-8d7b-cb3ba635caf0,f0aca51b-7120-407a-8d7b-cb3ba635caf0,f0aca51b-7120-407a-8d7b-cb3ba635caf0,10ba46b5-5bbf-46dd-944f-894a05cdb357,unclassified,Unclassified,0.88,addaxai VIC,Blank,blank,unclassified
0b0db56d-b1e0-4902-8dd6-ffc4ebbe66f7,sequenceID:afb7876d-27ba-4042-b8f3-fb98b643307b,afb7876d-27ba-4042-b8f3-fb98b643307b,afb7876d-27ba-4042-b8f3-fb98b643307b,10ba46b5-5bbf-46dd-944f-894a05cdb357,unclassified,Unclassified,0.94,addaxai VIC,Blank,blank,unclassified
bcc4961d-62ff-41ce-94cf-ec6e7e76c46d,sequenceID:a9e6e9e8-afa1-4840-859c-41d6d9245eb4,a9e6e9e8-afa1-4840-859c-41d6d9245eb4,a9e6e9e8-afa1-4840-859c-41d6d9245eb4,10ba46b5-5bbf-46dd-944f-894a05cdb357,unclassified,Unclassified,0.94,addaxai VIC,Blank,blank,unclassified
f15d7fbc-1d95-4a1d-80c8-1c963c1b66de,sequenceID:2ef74101-e5e1-4031-9af2-938b902211a4,2ef74101-e5e1-4031-9af2-938b902211a4,2ef74101-e5e1-4031-9af2-938b902211a4,10ba46b5-5bbf-46dd-944f-894a05cdb357,unclassified,Unclassified,0.95,addaxai VIC,Blank,blank,unclassified
664598ce-6cfa-4ba5-8c29-45a801e8acc8,sequenceID:8c1dce3c-c1b3-48a3-a2af-1d2b03072d5c,8c1dce3c-c1b3-48a3-a2af-1d2b03072d5c,8c1dce3c-c1b3-48a3-a2af-1d2b03072d5c,10ba46b5-5bbf-46dd-944f-894a05cdb357,unclassified,Unclassified,0.94,addaxai VIC,Blank,blank,unclassified
59835dbf-66e1-4461-b0b6-77f69dfe37a3,sequenceID:ba75c5ad-6a4f-4612-bb16-4ef641403e5d,ba75c5ad-6a4f-4612-bb16-4ef641403e5d,ba75c5ad-6a4f-4612-bb16-4ef641403e5d,10ba46b5-5bbf-46dd-944f-894a05cdb357,unclassified,Unclassified,0.96,addaxai VIC,Blank,blank,unclassified
f5c74b36-f3bf-4268-b077-edbb24887012,sequenceID:8f0f61e1-03be-4c65-b9b6-5ab892dbe037,8f0f61e1-03be-4c65-b9b6-5ab892dbe037,8f0f61e1-03be-4c65-b9b6-5ab892dbe037,10ba46b5-5bbf-46dd-944f-894a05cdb357,unclassified,Unclassified,0.94,addaxai VIC,Blank,blank,unclassified
11caa0a0-bdda-4158-a8ac-6d707036304a,sequenceID:ce875c1b-4a0e-48f2-91c1-63490b7ff826,ce875c1b-4a0e-48f2-91c1-63490b7ff826,ce875c1b-4a0e-48f2-91c1-63490b7ff826,10ba46b5-5bbf-46dd-944f-894a05cdb357,unclassified,Unclassified,0.91,addaxai VIC,Blank,blank,unclassified
4c2a8382-b64f-4a7a-994a-8e7f8c4fb048,sequenceID:532dc1d6-a9db-4114-9ac4-5155b68d729b,532dc1d6-a9db-4114-9ac4-5155b68d729b,532dc1d6-a9db-4114-9ac4-5155b68d729b,10ba46b5-5bbf-46dd-944f-894a05cdb357,unclassified,Unclassified,0.92,addaxai VIC,Blank,blank,unclassified
10ca68a1-dbb1-473b-9b86-a5824694fc46,sequenceID:ba8c4e4a-6052-4073-801b-ea96866fd0eb,ba8c4e4a-6052-4073-801b-ea96866fd0eb,ba8c4e4a-6052-4073-801b-ea96866fd0eb,10ba46b5-5bbf-46dd-944f-894a05cdb357,unclassified,Unclassified,0.94,addaxai VIC,Blank,blank,unclassified
343b99df-9bd7-4cae-8e9b-a3317d8f9132,sequenceID:054dd1d0-9f1e-4558-b719-945ee3fb86f7,054dd1d0-9f1e-4558-b719-945ee3fb86f7,054dd1d0-9f1e-4558-b719-945ee3fb86f7,10ba46b5-5bbf-46dd-944f-894a05cdb357,unclassified,Unclassified,0.0,,Blank,blank,unclassified
9546bc9f-ec93-4a2a-ba56-215abcfb0d28,sequenceID:04415e4c-30ff-4a7b-b98e-21aca0da074c,04415e4c-30ff-4a7b-b98e-21aca0da074c,04415e4c-30ff-4a7b-b98e-21aca0da074c,10ba46b5-5bbf-46dd-944f-894a05cdb357,unclassified,Unclassified,0.94,addaxai VIC,Blank,blank,unclassified
f1aa1490-ae27-42db-98e6-352d9b80d7ef,sequenceID:81510599-6121-4e0c-9abd-2b732cd37189,81510599-6121-4e0c-9abd-2b732cd37189,81510599-6121-4e0c-9abd-2b732cd37189,10ba46b5-5bbf-46dd-944f-894a05cdb357,unclassified,Unclassified,0.94,addaxai VIC,Blank,blank,unclassified
1738ac0d-709e-46c1-a1ea-653e045878df,sequenceID:fcb3680f-0d6f-4a64-a958-9c3c20007b99,fcb3680f-0d6f-4a64-a958-9c3c20007b99,fcb3680f-0d6f-4a64-a958-9c3c20007b99,10ba46b5-5bbf-46dd-944f-894a05cdb357,animal,Macropus dorsalis,0.81,addaxai VIC,Blank,blank,macropus dorsalis
5b8e9a7d-b1db-458b-907a-76bad01306fb,sequenceID:830d7b44-ed91-4173-b9c6-3522da7c7efd,830d7b44-ed91-4173-b9c6-3522da7c7efd,830d7b44-ed91-4173-b9c6-3522da7c7efd,10ba46b5-5bbf-46dd-944f-894a05cdb357,unclassified,Unclassified,0.0,,Blank,blank,unclassified
f1b76810-e10b-4199-b3aa-d005ba3baa24,sequenceID:408cfd6a-c831-40ff-8d5e-50f10d89bb7f,408cfd6a-c831-40ff-8d5e-50f10d89bb7f,408cfd6a-c831-40ff-8d5e-50f10d89bb7f,10ba46b5-5bbf-46dd-944f-894a05cdb357,unclassified,Unclassified,0.98,addaxai VIC,Blank,blank,unclassified
39f5ad23-53c6-4f4e-91c1-0be675ce8bc6,sequenceID:fe903dd4-da51-4c54-a052-d5a1f7249617,fe903dd4-da51-4c54-a052-d5a1f7249617,fe903dd4-da51-4c54-a052-d5a1f7249617,10ba46b5-5bbf-46dd-944f-894a05cdb357,unclassified,Unclassified,0.0,,Blank,blank,unclassified
97277562-f1a4-41ca-b9a9-a7000e95583a,sequenceID:493ae37b-0e23-46e0-9e45-8408810202a0,493ae37b-0e23-46e0-9e45-8408810202a0,493ae37b-0e23-46e0-9e45-8408810202a0,10ba46b5-5bbf-46dd-944f-894a05cdb357,unclassified,Unclassified,0.95,addaxai VIC,Blank,blank,unclassified
9d3d75f9-7368-4584-bd87-f8c4b8bc3b95,sequenceID:4a71847e-7092-4e46-9c28-78e0a0e8fe2f,4a71847e-7092-4e46-9c28-78e0a0e8fe2f,4a71847e-7092-4e46-9c28-78e0a0e8fe2f,10ba46b5-5bbf-46dd-944f-894a05cdb357,unclassified,Unclassified,0.9,addaxai VIC,Blank,blank,unclassified
0a8bf9a2-3fa5-4a01-a97d-4ba008755532,sequenceID:da517e29-2328-404d-a496-8f26ef670c80,da517e29-2328-404d-a496-8f26ef670c80,da517e29-2328-404d-a496-8f26ef670c80,10ba46b5-5bbf-46dd-944f-894a05cdb357,unclassified,Unclassified,0.92,addaxai VIC,Blank,blank,unclassified
7a55a100-0464-4771-b9a1-60bb451dd354,sequenceID:890705ce-77fc-4395-b2c1-cbdc834c479d,890705ce-77fc-4395-b2c1-cbdc834c479d,890705ce-77fc-4395-b2c1-cbdc834c479d,10ba46b5-5bbf-46dd-944f-894a05cdb357,unclassified,Unclassified,0.93,addaxai VIC,Blank,blank,unclassified
4ffc64d2-a33a-44f3-9cb8-d4cffb88ce47,sequenceID:78d9f1af-e75d-4c71-a31f-940d27f23170,78d9f1af-e75d-4c71-a31f-940d27f23170,78d9f1af-e75d-4c71-a31f-940d27f23170,10ba46b5-5bbf-46dd-944f-894a05cdb357,unclassified,Unclassified,0.94,addaxai VIC,Blank,blank,unclassified
c3ad9d7a-1427-48e8-8d44-4c3788a726a0,sequenceID:fa716f21-fd80-46f8-8083-b74856bd81b0,fa716f21-fd80-46f8-8083-b74856bd81b0,fa716f21-fd80-46f8-8083-b74856bd81b0,10ba46b5-5bbf-46dd-944f-894a05cdb357,unclassified,Unclassified,0.96,addaxai VIC,Blank,blank,unclassified
775bb4ac-d87a-4e61-b744-3db8df8d237c,sequenceID:a9a571ad-33ff-456b-ae71-abb9502d2f96,a9a571ad-33ff-456b-ae71-abb9502d2f96,a9a571ad-33ff-456b-ae71-abb9502d2f96,10ba46b5-5bbf-46dd-944f-894a05cdb357,unclassified,Unclassified,0.0,,Blank,blank,unclassified
09b461dd-b99f-4537-9283-eb268264af0f,sequenceID:6e2c22a2-7cf8-4176-b14d-6263c0f29992,6e2c22a2-7cf8-4176-b14d-6263c0f29992,6e2c22a2-7cf8-4176-b14d-6263c0f29992,10ba46b5-5bbf-46dd-944f-894a05cdb357,animal,Macropus giganteus,0.7,addaxai VIC,Blank,blank,macropus giganteus
09b461dd-b99f-4537-9283-eb268264af0f,sequenceID:6e2c22a2-7cf8-4176-b14d-6263c0f29992,6e2c22a2-7cf8-4176-b14d-6263c0f29992,6e2c22a2-7cf8-4176-b14d-6263c0f29992,10ba46b5-5bbf-46dd-944f-894a05cdb357,unclassified,Unclassified,0.67,addaxai VIC,Blank,blank,unclassified
7bf86bba-1e29-441d-8d90-0ae81d56c085,sequenceID:879351a8-e27f-47c5-984a-3b6c967c5d47,879351a8-e27f-47c5-984a-3b6c967c5d47,879351a8-e27f-47c5-984a-3b6c967c5d47,10ba46b5-5bbf-46dd-944f-894a05cdb357,unclassified,Unclassified,0.88,addaxai VIC,Blank,blank,unclassified
529fc4e1-414e-4d1b-9784-62528943bdba,sequenceID:3b9906bd-e9ed-4a06-80df-033e8d19ef51,3b9906bd-e9ed-4a06-80df-033e8d19ef51,3b9906bd-e9ed-4a06-80df-033e8d19ef51,10ba46b5-5bbf-46dd-944f-894a05cdb357,unclassified,Unclassified,0.81,addaxai VIC,Blank,blank,unclassified
aa9520e6-d2d6-43b5-92a1-592b576942c4,sequenceID:d5870559-49aa-4d41-b2db-b9191d1c24e6,d5870559-49aa-4d41-b2db-b9191d1c24e6,d5870559-49aa-4d41-b2db-b9191d1c24e6,10ba46b5-5bbf-46dd-944f-894a05cdb357,unclassified,Unclassified,0.95,addaxai VIC,Blank,blank,unclassified
c3a86bcf-44b5-494a-b8c4-5f48231289be,sequenceID:81478b1f-2626-4515-b94e-d687e1fc6058,81478b1f-2626-4515-b94e-d687e1fc6058,81478b1f-2626-4515-b94e-d687e1fc6058,10ba46b5-5bbf-46dd-944f-894a05cdb357,unclassified,Unclassified,0.96,addaxai VIC,Blank,blank,unclassified
c0566de7-0db2-45b7-945f-cc33479d5439,sequenceID:d85b6ea5-ece9-47f3-b221-1c13151b843b,d85b6ea5-ece9-47f3-b221-1c13151b843b,d85b6ea5-ece9-47f3-b221-1c13151b843b,10ba46b5-5bbf-46dd-944f-894a05cdb357,unclassified,Unclassified,0.94,addaxai VIC,Blank,blank,unclassified
7068e53b-bd4d-478f-8330-383213a5df74,sequenceID:33b58991-4116-4c92-a491-374cae5bbfe3,33b58991-4116-4c92-a491-374cae5bbfe3,33b58991-4116-4c92-a491-374cae5bbfe3,10ba46b5-5bbf-46dd-944f-894a05cdb357,unclassified,Unclassified,0.91,addaxai VIC,Blank,blank,unclassified
b85bbdf4-3580-491f-b843-7f3228418ae6,sequenceID:114d9984-d33a-4eaf-a127-2be7c0a2106d,114d9984-d33a-4eaf-a127-2be7c0a2106d,114d9984-d33a-4eaf-a127-2be7c0a2106d,10ba46b5-5bbf-46dd-944f-894a05cdb357,unclassified,Unclassified,0.92,addaxai VIC,Blank,blank,unclassified
f6fbfc4e-a074-435d-8cb3-21643df6911e,sequenceID:8c8e9048-e6ab-4517-a2cd-66ba5840ed63,8c8e9048-e6ab-4517-a2cd-66ba5840ed63,8c8e9048-e6ab-4517-a2cd-66ba5840ed63,10ba46b5-5bbf-46dd-944f-894a05cdb357,unclassified,Unclassified,0.96,addaxai VIC,Blank,blank,unclassified
571a7c86-9061-4709-b69f-ae5e73bda00d,sequenceID:d80a5c3b-a676-41f2-b6bc-f3a56211d0ab,d80a5c3b-a676-41f2-b6bc-f3a56211d0ab,d80a5c3b-a676-41f2-b6bc-f3a56211d0ab,10ba46b5-5bbf-46dd-944f-894a05cdb357,unclassified,Unclassified,0.85,addaxai VIC,Blank,blank,unclassified
04b14933-1edb-47f4-8926-68f4d2b2ba08,sequenceID:b0ec8ae2-3280-42ee-95d0-2af35757febd,b0ec8ae2-3280-42ee-95d0-2af35757febd,b0ec8ae2-3280-42ee-95d0-2af35757febd,10ba46b5-5bbf-46dd-944f-894a05cdb357,unclassified,Unclassified,0.0,,Blank,blank,unclassified
706808a7-bec3-4d23-bb53-d2eabbcdf9c4,sequenceID:1d13e332-fd31-4e93-85cc-31f66d70acc9,1d13e332-fd31-4e93-85cc-31f66d70acc9,1d13e332-fd31-4e93-85cc-31f66d70acc9,10ba46b5-5bbf-46dd-944f-894a05cdb357,animal,Mammalia,0.68,addaxai VIC,Blank,blank,mammalia
f29268aa-4d20-49cb-a791-3c1a2e442cd1,sequenceID:db00f823-a5d9-4f00-b91e-5e5925375f59,db00f823-a5d9-4f00-b91e-5e5925375f59,db00f823-a5d9-4f00-b91e-5e5925375f59,10ba46b5-5bbf-46dd-944f-894a05cdb357,animal,Macropus giganteus,0.88,addaxai VIC,Blank,blank,macropus giganteus
fd7b85c1-b26e-4631-8da7-ec7a3a415d79,sequenceID:70d3f47d-2882-48c0-a72d-d3b49ab2d7c1,70d3f47d-2882-48c0-a72d-d3b49ab2d7c1,70d3f47d-2882-48c0-a72d-d3b49ab2d7c1,10ba46b5-5bbf-46dd-944f-894a05cdb357,unclassified,Unclassified,0.89,addaxai VIC,Blank,blank,unclassified
13563c7c-6009-4b2c-bdba-a9fe739b19c9,sequenceID:e2662f55-bf49-42b7-80a3-27f688c7d9f1,e2662f55-bf49-42b7-80a3-27f688c7d9f1,e2662f55-bf49-42b7-80a3-27f688c7d9f1,10ba46b5-5bbf-46dd-944f-894a05cdb357,unclassified,Unclassified,0.91,addaxai VIC,Blank,blank,unclassified
24886307-44e6-4cba-a860-3b3f7d3a114e,sequenceID:6583aedd-297d-4bec-b784-d92d0e6b39db,6583aedd-297d-4bec-b784-d92d0e6b39db,6583aedd-297d-4bec-b784-d92d0e6b39db,10ba46b5-5bbf-46dd-944f-894a05cdb357,unclassified,Unclassified,0.89,addaxai VIC,Blank,blank,unclassified
9a3714d4-30ec-41ab-8439-8c629c7fdc7a,sequenceID:b1d401ef-0bc4-41d2-996a-da3898774a93,b1d401ef-0bc4-41d2-996a-da3898774a93,b1d401ef-0bc4-41d2-996a-da3898774a93,10ba46b5-5bbf-46dd-944f-894a05cdb357,unclassified,Unclassified,0.9,addaxai VIC,Blank,blank,unclassified
424f03fb-3cfd-408a-b4ec-f170cdc3087b,sequenceID:26d016bd-eeed-4463-9dc7-fb683cf59df1,26d016bd-eeed-4463-9dc7-fb683cf59df1,26d016bd-eeed-4463-9dc7-fb683cf59df1,10ba46b5-5bbf-46dd-944f-894a05cdb357,unclassified,Unclassified,0.91,addaxai VIC,Blank,blank,unclassified
0bae9e9f-cc1f-47a9-9ce7-9d9e15495c8b,sequenceID:a6246ca0-72ff-459d-94db-b07ce07db831,a6246ca0-72ff-459d-94db-b07ce07db831,a6246ca0-72ff-459d-94db-b07ce07db831,10ba46b5-5bbf-46dd-944f-894a05cdb357,unclassified,Unclassified,0.91,addaxai VIC,Blank,blank,unclassified
a8be06b0-f1ab-495a-b51f-ba8db407709e,sequenceID:2581a911-bbcd-4a7f-b86f-f2e95d9efe26,2581a911-bbcd-4a7f-b86f-f2e95d9efe26,2581a911-bbcd-4a7f-b86f-f2e95d9efe26,10ba46b5-5bbf-46dd-944f-894a05cdb357,unclassified,Unclassified,0.94,addaxai VIC,Blank,blank,unclassified
ec257f72-287a-4cf8-ad00-caebcfd55381,sequenceID:882fb58f-60ae-4c0d-9846-fe18e48015d1,882fb58f-60ae-4c0d-9846-fe18e48015d1,882fb58f-60ae-4c0d-9846-fe18e48015d1,10ba46b5-5bbf-46dd-944f-894a05cdb357,unclassified,Unclassified,0.91,addaxai VIC,Blank,blank,unclassified
fd58f9f6-8f32-426e-9beb-df95ef4c0a61,sequenceID:7fd09fcd-5efa-4db7-93b5-0c4f94c19de4,7fd09fcd-5efa-4db7-93b5-0c4f94c19de4,7fd09fcd-5efa-4db7-93b5-0c4f94c19de4,10ba46b5-5bbf-46dd-944f-894a05cdb357,unclassified,Unclassified,0.95,addaxai VIC,Blank,blank,unclassified
57847f96-0410-46a3-8c7f-49b874cac380,sequenceID:ecf8c95f-6f08-40bf-8059-beedb492572e,ecf8c95f-6f08-40bf-8059-beedb492572e,ecf8c95f-6f08-40bf-8059-beedb492572e,10ba46b5-5bbf-46dd-944f-894a05cdb357,unclassified,Unclassified,0.91,addaxai VIC,Blank,blank,unclassified
f153f7cc-9341-45a1-b839-2ed9bececf04,sequenceID:f8ae0863-c11d-47b6-81d7-dba92b20fa8d,f8ae0863-c11d-47b6-81d7-dba92b20fa8d,f8ae0863-c11d-47b6-81d7-dba92b20fa8d,10ba46b5-5bbf-46dd-944f-894a05cdb357,unclassified,Unclassified,0.9,addaxai VIC,Blank,blank,unclassified
aa2d75d7-fbba-47ff-b4a7-37fcd66e5925,sequenceID:6fad7fa8-9099-4b81-837e-aaaf5966a7ef,6fad7fa8-9099-4b81-837e-aaaf5966a7ef,6fad7fa8-9099-4b81-837e-aaaf5966a7ef,10ba46b5-5bbf-46dd-944f-894a05cdb357,unclassified,Unclassified,0.9,addaxai VIC,Blank,blank,unclassified
ffff3271-74ab-4531-b80b-c246b68e6afc,sequenceID:1ae90187-5f3e-4313-95ba-daf2ba0df002,1ae90187-5f3e-4313-95ba-daf2ba0df002,1ae90187-5f3e-4313-95ba-daf2ba0df002,10ba46b5-5bbf-46dd-944f-894a05cdb357,unclassified,Unclassified,0.93,addaxai VIC,Blank,blank,unclassified
03395d23-0170-467c-9197-10e05506de20,sequenceID:6f8f9c9e-83da-4446-b76b-0f13d2488061,6f8f9c9e-83da-4446-b76b-0f13d2488061,6f8f9c9e-83da-4446-b76b-0f13d2488061,10ba46b5-5bbf-46dd-944f-894a05cdb357,unclassified,Unclassified,0.94,addaxai VIC,Blank,blank,unclassified
17370a4f-e7ae-4392-b426-ef50c4d3aa86,sequenceID:259220e3-128c-40fe-b824-871c16abecb6,259220e3-128c-40fe-b824-871c16abecb6,259220e3-128c-40fe-b824-871c16abecb6,10ba46b5-5bbf-46dd-944f-894a05cdb357,unclassified,Unclassified,0.92,addaxai VIC,Blank,blank,unclassified
d4b15cc5-7c6d-46a4-a1ee-f92946e82632,sequenceID:ca182110-90ef-49a0-b6c6-71d0edbd9650,ca182110-90ef-49a0-b6c6-71d0edbd9650,ca182110-90ef-49a0-b6c6-71d0edbd9650,10ba46b5-5bbf-46dd-944f-894a05cdb357,unclassified,Unclassified,0.94,addaxai VIC,Blank,blank,unclassified
c4acf076-4f2e-49f4-8d6a-d618df4267ae,sequenceID:017d30e8-6840-47f2-9f3a-dac2bc71fa39,017d30e8-6840-47f2-9f3a-dac2bc71fa39,017d30e8-6840-47f2-9f3a-dac2bc71fa39,10ba46b5-5bbf-46dd-944f-894a05cdb357,unclassified,Unclassified,0.93,addaxai VIC,Blank,blank,unclassified
df12ddaf-7070-4093-a836-afed463bda2d,sequenceID:b2e0881f-f711-4a93-875f-cf7426c12515,b2e0881f-f711-4a93-875f-cf7426c12515,b2e0881f-f711-4a93-875f-cf7426c12515,10ba46b5-5bbf-46dd-944f-894a05cdb357,unclassified,Unclassified,0.93,addaxai VIC,Blank,blank,unclassified
ef78c07e-f4c7-404a-81d5-30f32b6c698b,sequenceID:c0c76f4c-29d8-4cc6-aa48-be57107744f0,c0c76f4c-29d8-4cc6-aa48-be57107744f0,c0c76f4c-29d8-4cc6-aa48-be57107744f0,10ba46b5-5bbf-46dd-944f-894a05cdb357,unclassified,Unclassified,0.88,addaxai VIC,Blank,blank,unclassified
10e37b8e-ccb3-4d1e-8ca6-0d4c44552e4e,sequenceID:b600ffbd-5730-46e1-98a3-322e97a5c049,b600ffbd-5730-46e1-98a3-322e97a5c049,b600ffbd-5730-46e1-98a3-322e97a5c049,10ba46b5-5bbf-46dd-944f-894a05cdb357,unclassified,Unclassified,0.89,addaxai VIC,Blank,blank,unclassified
cee58952-5319-4911-a8a5-deb7bfdc2f80,sequenceID:fff20819-831c-415e-8299-941a1d95472c,fff20819-831c-415e-8299-941a1d95472c,fff20819-831c-415e-8299-941a1d95472c,10ba46b5-5bbf-46dd-944f-894a05cdb357,unclassified,Unclassified,0.89,addaxai VIC,Blank,blank,unclassified
96a03c68-d322-48c9-b376-66b2528d119c,sequenceID:b43c5e26-8ac3-4035-bd37-941e5e5fdc17,b43c5e26-8ac3-4035-bd37-941e5e5fdc17,b43c5e26-8ac3-4035-bd37-941e5e5fdc17,10ba46b5-5bbf-46dd-944f-894a05cdb357,unclassified,Unclassified,0.91,addaxai VIC,Blank,blank,unclassified
