date,time,model,file_path,comment,parent_user,remapped_user,owner,lat,long,individuals,usertags,confidence,pred_species,size,fileid,frame,filename,true_species
2024-08-10,01:47:38.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED39/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED39~106MEDIA~SYPW7211.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.400865,lizard,0.1633159,172925684,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED39~106MEDIA~SYPW7211.JPG,blank
2024-08-10,02:38:29.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED39/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED39~106MEDIA~SYPW7869.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.84002876,bird,0.18829621,172918004,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED39~106MEDIA~SYPW7869.JPG,blank
2024-08-10,02:56:42.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED39/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED39~106MEDIA~SYPW8096.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.61857325,bird,0.19045755,172926324,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED39~106MEDIA~SYPW8096.JPG,blank
2024-08-10,03:13:45.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED39/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED39~106MEDIA~SYPW8227.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.75536543,bird,0.1753534,172929604,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED39~106MEDIA~SYPW8227.JPG,blank
2024-08-10,03:14:12.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED39/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED39~106MEDIA~SYPW8232.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.57668287,bird,0.18325642,172920964,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED39~106MEDIA~SYPW8232.JPG,blank
2024-08-10,03:18:56.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED39/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED39~106MEDIA~SYPW8290.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.8347475,bird,0.18948454,172913764,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED39~106MEDIA~SYPW8290.JPG,blank
2024-08-10,12:41:05.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED56/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED56~SYPW7747.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.45410258,bird,0.032411817,172907924,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED56~SYPW7747.JPG,blank
2024-08-10,12:51:36.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED56/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED56~SYPW7793.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.5039207,bird,0.0341638,172909204,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED56~SYPW7793.JPG,blank
2024-08-10,23:48:53.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED39/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED39~106MEDIA~SYPW9011.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.84459543,lizard,0.04721456,172920884,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED39~106MEDIA~SYPW9011.JPG,blank
2024-08-10,23:49:34.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED39/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED39~106MEDIA~SYPW9022.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.5442276,lizard,0.040385462,172928804,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED39~106MEDIA~SYPW9022.JPG,blank
2024-08-10,23:56:50.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED39/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED39~106MEDIA~SYPW9121.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.52803314,lizard,0.04179518,172912404,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED39~106MEDIA~SYPW9121.JPG,blank
2024-08-11,00:01:15.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED39/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED39~106MEDIA~SYPW9140.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.7740426,lizard,0.042050827,172921364,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED39~106MEDIA~SYPW9140.JPG,blank
2024-08-11,00:46:56.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED39/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED39~106MEDIA~SYPW9714.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.47580957,lizard,0.040417988,172929524,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED39~106MEDIA~SYPW9714.JPG,blank
2024-08-11,00:52:17.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED39/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED39~106MEDIA~SYPW9788.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.7753022,lizard,0.04214606,172919044,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED39~106MEDIA~SYPW9788.JPG,blank
2024-08-11,01:49:22.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED39/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED39~107MEDIA~SYPW0520.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.54448956,lizard,0.039921366,172926164,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED39~107MEDIA~SYPW0520.JPG,blank
2024-08-11,03:27:28.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED39/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED39~107MEDIA~SYPW1375.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.80263984,bird,0.16145173,172921924,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED39~107MEDIA~SYPW1375.JPG,blank
2024-08-11,03:32:41.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED39/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED39~107MEDIA~SYPW1404.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.44730496,bird,0.16201256,172917524,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED39~107MEDIA~SYPW1404.JPG,blank
2024-08-11,03:32:42.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED39/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED39~107MEDIA~SYPW1405.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.8169925,bird,0.1597474,172918964,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED39~107MEDIA~SYPW1405.JPG,blank
2024-08-11,04:47:06.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED17/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED17~SYPW0341.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.7846843,cow,0.08161858,172933604,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED17~SYPW0341.JPG,blank
2024-08-11,04:50:20.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED17/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED17~SYPW0393.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.82420355,cow,0.6773858,172933524,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED17~SYPW0393.JPG,blank
2024-08-11,04:53:58.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED17/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED17~SYPW0514.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.77311504,cow,0.6456969,172932804,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED17~SYPW0514.JPG,blank
2024-08-11,14:14:37.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED54/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED54~SYPW1701.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.49843812,macropod,0.40409395,172909124,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED54~SYPW1701.JPG,blank
2024-08-11,14:14:37.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED54/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED54~SYPW1701.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.75694895,cow,0.4323336,172909124,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED54~SYPW1701.JPG,blank
2024-08-11,16:56:54.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED54/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED54~SYPW1839.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.61758304,cow,0.83841324,172909364,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED54~SYPW1839.JPG,blank
2024-08-12,12:33:30.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED56/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED56~SYPW8759.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.50024074,bird,0.027637081,172906324,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED56~SYPW8759.JPG,blank
2024-06-24,02:20:39.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED42/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED42~SYPW0050.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.878025,deer,0.059762303,172890085,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED42~SYPW0050.JPG,blank
2024-06-25,12:43:10.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED03/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED03~SYPW0076.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.5051492,lizard,0.006236213,172933685,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED03~SYPW0076.JPG,blank
2024-06-30,14:14:22.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED21/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED21~SYPW0209.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.8614093,bird,0.0014855403,172909125,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED21~SYPW0209.JPG,blank
2024-07-02,14:43:21.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED37/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED37~100MEDIA~SYPW2278.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.5205214,cow,0.007835978,172889205,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED37~100MEDIA~SYPW2278.JPG,blank
2024-07-03,08:31:10.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED01/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED01~SYPW0136.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.8649844,macropod,0.05413334,172904325,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED01~SYPW0136.JPG,blank
2024-07-07,11:03:25.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED40/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED40~SYPW0197.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.5170913,bird magpie,0.003277436,172888165,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED40~SYPW0197.JPG,bird
2024-07-12,12:22:53.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED04/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED04~SYPW0687.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.8898738,bird,0.0026920731,172900565,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED04~SYPW0687.JPG,blank
2024-07-13,11:05:24.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED04/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED04~SYPW0781.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.4143765,cow,0.0036269694,172900885,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED04~SYPW0781.JPG,blank
2024-07-14,15:55:53.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED38/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED38~104MEDIA~SYPW2877.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.5216677,bird,0.38220137,172892325,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED38~104MEDIA~SYPW2877.JPG,blank
2024-07-14,16:31:33.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED38/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED38~104MEDIA~SYPW3118.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.8411394,person,0.37793908,172892565,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED38~104MEDIA~SYPW3118.JPG,blank
2024-07-14,17:15:32.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED38/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED38~104MEDIA~SYPW3291.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.66845804,bird,0.36310256,172893765,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED38~104MEDIA~SYPW3291.JPG,blank
2024-07-15,11:20:14.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED38/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED38~104MEDIA~SYPW3663.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.4073144,macropod,0.36163422,172892165,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED38~104MEDIA~SYPW3663.JPG,blank
2024-07-15,14:48:35.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED38/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED38~104MEDIA~SYPW4302.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.60362923,person,0.3789204,172891605,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED38~104MEDIA~SYPW4302.JPG,blank
2024-07-15,15:01:56.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED38/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED38~104MEDIA~SYPW4337.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.724126,bird,0.37177685,172892885,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED38~104MEDIA~SYPW4337.JPG,blank
2024-07-16,11:14:19.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED38/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED38~104MEDIA~SYPW5289.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.8721497,person,0.36033314,172894245,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED38~104MEDIA~SYPW5289.JPG,blank
2024-07-16,11:22:27.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED38/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED38~104MEDIA~SYPW5487.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.8486675,person,0.37912843,172893045,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED38~104MEDIA~SYPW5487.JPG,blank
2024-07-16,11:40:44.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED38/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED38~104MEDIA~SYPW5862.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.88156205,person,0.3629442,172891765,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED38~104MEDIA~SYPW5862.JPG,blank
2024-07-16,11:47:52.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED38/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED38~104MEDIA~SYPW6063.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.69068295,bird,0.38068902,172893285,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED38~104MEDIA~SYPW6063.JPG,blank
2024-07-16,11:51:30.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED38/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED38~104MEDIA~SYPW6129.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.89100975,person,0.3934955,172891845,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED38~104MEDIA~SYPW6129.JPG,blank
2024-07-16,11:53:25.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED38/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED38~104MEDIA~SYPW6180.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.8711943,person,0.37612495,172894485,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED38~104MEDIA~SYPW6180.JPG,blank
2024-07-16,12:04:33.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED38/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED38~104MEDIA~SYPW6337.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.83538276,person,0.3565164,172893845,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED38~104MEDIA~SYPW6337.JPG,blank
2024-07-16,12:06:33.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED38/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED38~104MEDIA~SYPW6376.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.5153281,macropod,0.363353,172893125,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED38~104MEDIA~SYPW6376.JPG,blank
2024-07-16,12:06:33.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED38/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED38~104MEDIA~SYPW6376.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.4088153,person,0.36435935,172893125,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED38~104MEDIA~SYPW6376.JPG,blank
2024-07-16,13:35:45.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED38/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED38~104MEDIA~SYPW7084.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.40698373,person,0.39624777,172892005,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED38~104MEDIA~SYPW7084.JPG,blank
2024-07-16,13:42:39.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED38/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED38~104MEDIA~SYPW7109.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.70186037,person,0.36927,172893365,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED38~104MEDIA~SYPW7109.JPG,blank
2024-07-17,13:51:47.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED03/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED03~SYPW0361.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.6105836,bird,0.003694073,172931605,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED03~SYPW0361.JPG,blank
2024-07-17,13:51:47.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED03/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED03~SYPW0361.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.5662562,bird,0.0013926463,172931605,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED03~SYPW0361.JPG,blank
2024-07-18,12:51:07.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED56/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED56~SYPW3176.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.41640273,bird,0.032438874,172904805,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED56~SYPW3176.JPG,blank
2024-07-20,10:29:27.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED59/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED59~100MEDIA~SYPW6108.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.8803402,lizard,0.0078724,172894405,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED59~100MEDIA~SYPW6108.JPG,blank
2024-07-20,20:00:31.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED33/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED33~SYPW0266.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.7372168,bird magpie,0.005706665,172910085,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED33~SYPW0266.JPG,blank
2024-07-21,08:55:22.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED04/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED04~SYPW1359.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.8865002,bird,0.002543881,172897285,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED04~SYPW1359.JPG,blank
2024-07-22,13:58:29.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED04/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED04~SYPW2125.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.485589,dog,0.3910315,172900165,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED04~SYPW2125.JPG,macropod
2024-07-23,14:09:28.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED02/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED02~100MEDIA~SYPW6476.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.55801463,bird oystercatcher pied,0.0032387222,172890325,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED02~100MEDIA~SYPW6476.JPG,blank
2024-07-23,14:09:28.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED02/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED02~100MEDIA~SYPW6476.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.7634258,bird magpie,0.0030271653,172890325,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED02~100MEDIA~SYPW6476.JPG,blank
2024-07-25,06:14:46.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED40/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED40~SYPW0463.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.41526043,bird,0.06956455,172887045,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED40~SYPW0463.JPG,blank
2024-07-25,06:14:46.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED40/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED40~SYPW0463.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.83554184,bird curlew bush stone-curlew,0.0726592,172887045,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED40~SYPW0463.JPG,blank
2024-07-25,20:53:24.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED37/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED37~101MEDIA~SYPW3121.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.4934437,bird,0.0012366317,172888405,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED37~101MEDIA~SYPW3121.JPG,blank
2024-07-28,15:33:03.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED14/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED14~SYPW0292.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.87192154,bird,8.3562173E-4,172928805,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED14~SYPW0292.JPG,blank
2024-07-28,15:33:03.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED14/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED14~SYPW0292.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.46095473,bird,0.0020518994,172928805,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED14~SYPW0292.JPG,blank
